j	1831
m	1405
c	1210
g	1086
r	899
de	836
p	821
e	796
h	792
l	774
f	664
s	592
d	591
b	503
w	480
v	423
i	418
k	402
t	339
n	334
german	326
french	253
lit	229
med	215
18	200
o	200
20	192
spanish	160
la	143
19	132
u	131
17	129
von	123
russian	116
16	113
studies	112
italian	104
pp	93
3	90
y	85
5	84
4	83
9	82
2	80
names	79
1	76
7	75
van	74
der	66
des	66
czech	65
dante	65
renaissance	65
z	64
192	63
8	63
6	62
di	62
ed	62
poetry	61
welsh	61
france	59
polish	59
663	58
et	58
linguistics	58
15	57
index	55
portuguese	55
english	54
journal	54
214	53
und	53
le	52
676	51
see	51
465	50
du	50
217	49
american	49
latin	49
215	48
291	48
292	48
st	48
193	46
228	46
662	46
dutch	46
paris	46
213	45
776	45
drama	45
lang	45
67	44
912	44
slovak	44
ukrainian	44
madrid	43
113	42
627	42
629	42
913	42
norwegian	42
14	41
148	41
391	41
catalan	41
revue	41
1975	40
390	40
393	40
626	40
916	40
196	39
221	39
225	39
290	39
398	39
401	39
68	39
714	39
901	39
924	39
croat	39
200	38
220	38
296	38
300	38
304	38
480	38
625	38
775	38
856	38
review	38
theme	38
13	37
222	37
395	37
449	37
456	37
853	37
905	37
948	37
229	36
392	36
397	36
448	36
458	36
481	36
630	36
637	36
638	36
690	36
903	36
908	36
926	36
theatre	36
zur	36
153	35
399	35
654	35
661	35
73	35
826	35
837	35
928	35
201	34
223	34
276	34
299	34
302	34
455	34
462	34
479	34
57	34
624	34
673	34
701	34
71	34
710	34
77	34
784	34
90	34
922	34
98	34
from	34
fur	34
garcia	34
goethe	34
swedish	34
yu	34
11	33
198	33
205	33
210	33
216	33
219	33
473	33
476	33
577	33
628	33
639	33
66	33
672	33
675	33
727	33
782	33
857	33
919	33
920	33
923	33
943	33
951	33
96	33
ky	33
subjects	33
26	32
301	32
305	32
389	32
400	32
459	32
469	32
50	32
632	32
636	32
685	32
781	32
797	32
813	32
855	32
868	32
884	32
910	32
911	32
915	32
918	32
927	32
929	32
abbreviations	32
baudelaire	32
del	32
novel	32
249	31
293	31
306	31
318	31
396	31
418	31
434	31
463	31
484	31
658	31
69	31
70	31
715	31
774	31
80	31
831	31
85	31
854	31
902	31
950	31
103	30
108	30
131	30
145	30
161	30
211	30
289	30
440	30
441	30
444	30
451	30
642	30
645	30
651	30
674	30
705	30
719	30
787	30
83	30
833	30
849	30
907	30
909	30
93	30
ii	30
new	30
romance	30
serbo	30
10	29
181	29
24	29
394	29
405	29
470	29
54	29
60	29
655	29
660	29
692	29
718	29
79	29
858	29
859	29
886	29
898	29
914	29
925	29
937	29
938	29
952	29
literature	29
revista	29
165	28
197	28
209	28
226	28
277	28
311	28
380	28
384	28
417	28
438	28
460	28
467	28
51	28
584	28
631	28
657	28
664	28
697	28
72	28
721	28
734	28
850	28
language	28
rousseau	28
voltaire	28
141	27
190	27
307	27
309	27
316	27
320	27
321	27
346	27
348	27
37	27
387	27
483	27
534	27
58	27
633	27
656	27
659	27
669	27
689	27
693	27
704	27
716	27
737	27
763	27
779	27
799	27
820	27
91	27
belorussian	27
fernandez	27
society	27
studi	27
york	27
109	26
118	26
127	26
146	26
195	26
199	26
203	26
22	26
298	26
314	26
322	26
325	26
345	26
381	26
382	26
46	26
474	26
478	26
55	26
553	26
597	26
670	26
681	26
696	26
703	26
741	26
777	26
778	26
780	26
783	26
788	26
82	26
825	26
829	26
838	26
848	26
888	26
892	26
949	26
gonzalez	26
london	26
warsaw	26
101	25
106	25
117	25
132	25
167	25
183	25
23	25
25	25
294	25
303	25
308	25
319	25
370	25
404	25
426	25
471	25
482	25
53	25
548	25
559	25
59	25
635	25
640	25
641	25
679	25
713	25
726	25
816	25
817	25
824	25
852	25
88	25
894	25
896	25
942	25
bulletin	25
jr	25
mann	25
rome	25
university	25
115	24
152	24
164	24
170	24
202	24
265	24
279	24
323	24
329	24
352	24
354	24
361	24
365	24
42	24
43	24
452	24
461	24
464	24
477	24
600	24
646	24
667	24
682	24
700	24
711	24
717	24
803	24
899	24
917	24
934	24
99	24
jones	24
proust	24
rodriguez	24
105	23
149	23
155	23
168	23
179	23
250	23
253	23
28	23
281	23
297	23
310	23
368	23
388	23
40	23
429	23
443	23
446	23
450	23
457	23
472	23
52	23
530	23
595	23
599	23
606	23
618	23
643	23
665	23
678	23
709	23
736	23
764	23
802	23
815	23
821	23
830	23
832	23
836	23
867	23
883	23
887	23
893	23
897	23
92	23
martin	23
moliere	23
ya	23
12	22
135	22
154	22
175	22
176	22
191	22
194	22
218	22
245	22
266	22
275	22
278	22
328	22
386	22
445	22
468	22
49	22
531	22
585	22
598	22
648	22
668	22
680	22
686	22
688	22
706	22
75	22
78	22
786	22
804	22
823	22
827	22
828	22
851	22
921	22
930	22
935	22
946	22
da	22
history	22
king	22
petrarch	22
prague	22
saint	22
100	21
104	21
107	21
114	21
121	21
123	21
134	21
138	21
156	21
158	21
163	21
171	21
177	21
186	21
206	21
224	21
263	21
268	21
280	21
286	21
372	21
406	21
410	21
430	21
44	21
48	21
485	21
551	21
56	21
566	21
583	21
604	21
64	21
650	21
698	21
708	21
801	21
81	21
818	21
862	21
885	21
904	21
932	21
936	21
939	21
947	21
brecht	21
danish	21
estudios	21
mod	21
munich	21
roman	21
116	20
136	20
147	20
151	20
157	20
159	20
162	20
169	20
182	20
184	20
208	20
246	20
283	20
295	20
315	20
342	20
343	20
35	20
358	20
36	20
41	20
433	20
439	20
442	20
447	20
453	20
47	20
556	20
568	20
605	20
634	20
671	20
720	20
740	20
756	20
770	20
812	20
814	20
839	20
84	20
895	20
931	20
abbe	20
etudes	20
montaigne	20
slavonic	20
war	20
129	19
133	19
166	19
185	19
189	19
207	19
230	19
235	19
248	19
255	19
261	19
267	19
273	19
324	19
341	19
344	19
349	19
351	19
356	19
367	19
45	19
466	19
512	19
514	19
522	19
539	19
555	19
579	19
601	19
603	19
65	19
739	19
745	19
758	19
766	19
789	19
822	19
864	19
869	19
89	19
891	19
94	19
beitrage	19
berlin	19
martinez	19
mme	19
modern	19
schmidt	19
tubingen	19
137	18
140	18
160	18
172	18
187	18
240	18
242	18
244	18
269	18
270	18
274	18
284	18
31	18
312	18
326	18
350	18
366	18
38	18
383	18
385	18
407	18
427	18
454	18
503	18
535	18
543	18
550	18
594	18
596	18
602	18
61	18
617	18
649	18
677	18
695	18
699	18
707	18
76	18
785	18
835	18
866	18
890	18
941	18
95	18
early	18
literary	18
moscow	18
univ	18
zeitschrift	18
111	17
125	17
130	17
174	17
180	17
204	17
227	17
247	17
256	17
258	17
259	17
27	17
282	17
327	17
347	17
420	17
528	17
529	17
536	17
569	17
578	17
580	17
588	17
589	17
590	17
608	17
63	17
652	17
653	17
753	17
809	17
933	17
944	17
european	17
galdos	17
les	17
lopez	17
machado	17
nietzsche	17
perez	17
valery	17
wales	17
zola	17
150	16
237	16
243	16
260	16
272	16
288	16
30	16
313	16
317	16
34	16
357	16
359	16
360	16
371	16
39	16
403	16
424	16
437	16
505	16
510	16
513	16
532	16
541	16
558	16
567	16
576	16
581	16
587	16
591	16
609	16
616	16
644	16
730	16
731	16
757	16
795	16
834	16
844	16
845	16
86	16
881	16
900	16
940	16
953	16
al	16
el	16
fest	16
flaubert	16
germany	16
muller	16
sanchez	16
studia	16
102	15
112	15
124	15
128	15
21	15
234	15
236	15
251	15
257	15
264	15
285	15
340	15
408	15
421	15
423	15
432	15
542	15
552	15
560	15
563	15
565	15
571	15
575	15
593	15
613	15
619	15
621	15
683	15
684	15
702	15
749	15
750	15
840	15
880	15
actes	15
balzac	15
castro	15
image	15
jahrbuch	15
late	15
literatur	15
literatura	15
mallarme	15
motif	15
post	15
quarterly	15
rimbaud	15
williams	15
x	15
122	14
126	14
144	14
232	14
239	14
33	14
411	14
413	14
416	14
419	14
422	14
425	14
436	14
506	14
508	14
511	14
525	14
561	14
562	14
712	14
728	14
738	14
74	14
746	14
752	14
793	14
794	14
800	14
807	14
847	14
865	14
889	14
97	14
amsterdam	14
bergson	14
boletin	14
deutsche	14
diaz	14
diderot	14
hague	14
histoire	14
italy	14
meyer	14
molina	14
papers	14
spain	14
thomas	14
vol	14
139	13
173	13
233	13
252	13
374	13
375	13
414	13
507	13
515	13
527	13
537	13
546	13
547	13
549	13
554	13
557	13
570	13
574	13
582	13
611	13
615	13
691	13
722	13
768	13
772	13
791	13
805	13
808	13
842	13
863	13
873	13
876	13
945	13
alvarez	13
andj	13
association	13
barcelona	13
bratislava	13
cahiers	13
cultura	13
festschrift	13
filologia	13
florence	13
heine	13
hugo	13
kafka	13
linguistic	13
medieval	13
paul	13
ronsard	13
unamuno	13
vico	13
119	12
143	12
1974	12
231	12
254	12
29	12
332	12
353	12
364	12
376	12
412	12
431	12
435	12
504	12
516	12
519	12
520	12
521	12
545	12
572	12
592	12
614	12
62	12
622	12
748	12
798	12
806	12
811	12
841	12
846	12
870	12
877	12
acta	12
celtic	12
davies	12
della	12
en	12
gautier	12
geburtstag	12
gide	12
gil	12
grimm	12
hernandez	12
infl	12
international	12
joyce	12
legend	12
ms	12
naples	12
perse	12
richter	12
romantic	12
schiller	12
scottish	12
sprache	12
torres	12
tristan	12
valle	12
world	12
zum	12
0	11
142	11
178	11
32	11
355	11
362	11
377	11
509	11
523	11
533	11
538	11
647	11
694	11
723	11
762	11
765	11
767	11
771	11
843	11
872	11
anti	11
atti	11
breton	11
calderon	11
century	11
chateaubriand	11
comparative	11
do	11
epic	11
fiir	11
fray	11
general	11
gomez	11
humanism	11
jimenez	11
ka	11
lettres	11
lingua	11
neo	11
nielsen	11
oslo	11
rabelais	11
racine	11
287	10
330	10
333	10
336	10
339	10
409	10
415	10
475	10
491	10
495	10
540	10
544	10
564	10
573	10
610	10
760	10
87	10
874	10
878	10
879	10
akademie	10
america	10
baroque	10
bucharest	10
camus	10
carolina	10
charles	10
chicago	10
concept	10
dostoievsky	10
ev	10
family	10
feijoo	10
gaelic	10
germanic	10
heinrich	10
john	10
li	10
lorca	10
middle	10
oxford	10
pan	10
philologie	10
press	10
revolution	10
rilke	10
sade	10
sciences	10
serbian	10
series	10
stendhal	10
studien	10
thomson	10
262	9
331	9
337	9
338	9
493	9
494	9
586	9
620	9
735	9
742	9
744	9
759	9
792	9
860	9
adam	9
ap	9
bellay	9
book	9
british	9
brussels	9
comte	9
cuban	9
deutschen	9
east	9
essays	9
fiction	9
fink	9
hartmann	9
his	9
hispanic	9
historical	9
hungarian	9
jean	9
jensen	9
johnson	9
lewis	9
library	9
linguistica	9
linguistik	9
lisbon	9
mexico	9
miller	9
moreno	9
niemeyer	9
rivista	9
roberts	9
schneider	9
simon	9
slavic	9
south	9
suarez	9
tirso	9
wroclaw	9
241	8
335	8
363	8
496	8
499	8
518	8
666	8
687	8
733	8
754	8
755	8
academy	8
ages	8
akten	8
alberti	8
annales	8
archiv	8
archivum	8
art	8
ba	8
baron	8
bergman	8
bibl	8
boccaccio	8
brazilian	8
brown	8
california	8
casa	8
cervantes	8
char	8
dell	8
dostoevsky	8
enlightenment	8
figure	8
fischer	8
freud	8
generation	8
germanistik	8
hall	8
hansen	8
heidelberg	8
hist	8
inclan	8
internationale	8
james	8
keller	8
kuhn	8
letras	8
lima	8
louis	8
lund	8
machiavelli	8
manzoni	8
maupassant	8
may	8
north	8
pascal	8
prevost	8
publications	8
rio	8
romanticism	8
romero	8
ruiz	8
san	8
sbornik	8
shakespeare	8
siecle	8
smith	8
symbolism	8
turin	8
valles	8
vega	8
virgil	8
wagner	8
walker	8
wolf	8
334	7
524	7
612	7
725	7
751	7
769	7
773	7
790	7
796	7
871	7
adams	7
alexander	7
alonso	7
anderson	7
applied	7
bacon	7
belgrade	7
bely	7
biblioteca	7
cambridge	7
canada	7
coimbra	7
cracow	7
criticism	7
culture	7
dahl	7
filosofia	7
fontaine	7
foreign	7
gdr	7
genre	7
hans	7
heller	7
hermans	7
hm	7
hoffmann	7
holderlin	7
ibsen	7
im	7
inst	7
jackson	7
kansas	7
ko	7
languages	7
linguistique	7
marquis	7
meister	7
melanges	7
napoli	7
naukowe	7
nerval	7
og	7
oviedo	7
palma	7
pere	7
prose	7
quevedo	7
research	7
rev	7
richard	7
robert	7
romanes	7
scandinavian	7
schroder	7
schwarz	7
science	7
stockholm	7
thompson	7
tradition	7
vallejo	7
venice	7
verne	7
vienna	7
wilson	7
wissenschaftliche	7
work	7
xiv	7
zagreb	7
zorrilla	7
110	6
120	6
271	6
373	6
378	6
487	6
492	6
623	6
729	6
875	6
academia	6
am	6
andersen	6
annali	6
annunzio	6
apollinaire	6
arbeiten	6
armstrong	6
arnold	6
au	6
biblical	6
buero	6
bull	6
cardiff	6
castillo	6
cccp	6
chekhov	6
cid	6
colloque	6
copenhagen	6
cortes	6
costa	6
critica	6
cuadernos	6
delpaccademia	6
den	6
die	6
edwards	6
england	6
equivalents	6
erasmus	6
espanola	6
finnish	6
fitudes	6
forster	6
francis	6
friedrich	6
geneva	6
germanica	6
geschichte	6
gibbon	6
gimenez	6
giono	6
gottsched	6
grammar	6
grass	6
hhcthtyt	6
hill	6
hughes	6
imagery	6
individual	6
instituto	6
italiana	6
janeiro	6
kaiser	6
klein	6
kleist	6
laclos	6
larsen	6
law	6
letteratura	6
lo	6
love	6
mably	6
marti	6
maupertuis	6
mayer	6
mercier	6
mo	6
myth	6
netherlands	6
neumann	6
old	6
owen	6
padua	6
philo	6
philology	6
philosophy	6
pirandello	6
plays	6
pope	6
prace	6
prince	6
real	6
realism	6
rocznik	6
rojas	6
rosa	6
ross	6
rossi	6
rumanian	6
schmitt	6
schwartz	6
scienze	6
scott	6
seen	6
silva	6
sir	6
slavica	6
sprachwissenschaft	6
stuttgart	6
sur	6
th	6
theory	6
tolstoy	6
universidad	6
valdes	6
vidal	6
vigny	6
vols	6
voor	6
weber	6
weiss	6
wisconsin	6
yan	6
zbornik	6
369	5
3annckh	5
486	5
498	5
500	5
501	5
724	5
732	5
747	5
882	5
abelard	5
academie	5
age	5
analecta	5
arias	5
aristotle	5
azorin	5
beck	5
becker	5
becthhk	5
bell	5
bembo	5
bern	5
bernard	5
beyer	5
blanco	5
bollettino	5
bonn	5
burger	5
caballero	5
canadian	5
cela	5
celine	5
centro	5
chretien	5
clark	5
claudel	5
coll	5
com	5
commedia	5
conde	5
contemp	5
corneille	5
cruz	5
debate	5
dei	5
desnos	5
deutsches	5
dietrich	5
droz	5
dubois	5
durand	5
durrenmatt	5
editions	5
ellis	5
evans	5
fakulty	5
florida	5
folk	5
fournier	5
fox	5
francois	5
frisch	5
gessner	5
gijsen	5
great	5
greek	5
green	5
gruyter	5
guillaume	5
hacks	5
hamilton	5
hamsun	5
hegel	5
herrera	5
hesse	5
hhcthtvt	5
historia	5
honor	5
howard	5
huchel	5
humboldt	5
huysmans	5
jansen	5
jorgensen	5
juan	5
klincksieck	5
konrad	5
las	5
lee	5
lenz	5
lettere	5
letterkunde	5
libro	5
lorenzo	5
lyon	5
marx	5
matos	5
michigan	5
minsk	5
mittelalters	5
montale	5
montesquieu	5
morgan	5
mouton	5
moyen	5
nacional	5
nahuatl	5
national	5
naumann	5
ne	5
neruda	5
neue	5
newton	5
nordisk	5
norman	5
novi	5
ohg	5
ortega	5
parry	5
paulo	5
pedagogicke	5
pellegrini	5
peter	5
phil	5
plato	5
political	5
price	5
quebec	5
recherches	5
reihe	5
religious	5
rey	5
riccoboni	5
rolland	5
romanica	5
rose	5
russia	5
santos	5
sao	5
sarmiento	5
sceve	5
schaft	5
schmid	5
shaw	5
sky	5
soc	5
sola	5
solzhenitsyn	5
southern	5
soviet	5
speech	5
stern	5
stewart	5
strassburg	5
strindberg	5
studier	5
toponymy	5
troyes	5
turgenev	5
ullmann	5
ulrich	5
universitatis	5
valencia	5
verlaine	5
vi	5
view	5
vincent	5
werner	5
wilhelm	5
winter	5
yale	5
1898	4
1971	4
1973	4
238	4
379	4
428	4
489	4
490	4
497	4
517	4
861	4
abraham	4
academiae	4
aka	4
albrecht	4
aldecoa	4
alexis	4
alfieri	4
amis	4
analele	4
andersson	4
anglo	4
antoine	4
anuario	4
archivio	4
ariosto	4
aub	4
aue	4
augustine	4
austin	4
austrian	4
bccp	4
beaumarchais	4
bello	4
biblio	4
bibliografia	4
bibliotheque	4
biedma	4
bishop	4
blok	4
bobrowski	4
bologna	4
bousquet	4
bouvier	4
brandt	4
brazil	4
brno	4
browning	4
buchner	4
bude	4
cabanis	4
campanella	4
campos	4
cano	4
cardinal	4
castilian	4
catherine	4
cernuda	4
chenier	4
church	4
cicero	4
ckoro	4
classical	4
classicism	4
coligny	4
cologne	4
comedy	4
con	4
contrastive	4
critique	4
croatian	4
cultural	4
curtis	4
delgado	4
deschamps	4
diez	4
divina	4
dom	4
donne	4
dr	4
droste	4
dublin	4
due	4
eckhart	4
eschenbach	4
espanol	4
estudos	4
etymology	4
europe	4
facolta	4
fenelon	4
filo	4
florez	4
ford	4
forschung	4
forschungen	4
foster	4
fran	4
francais	4
francaise	4
franco	4
frangaise	4
frankfurt	4
gallo	4
ghent	4
godard	4
godeau	4
grossman	4
guillen	4
guzman	4
halle	4
harris	4
hc	4
heinemann	4
henry	4
herder	4
hispania	4
hj	4
honour	4
hubert	4
huygens	4
hyslop	4
ibanez	4
illinois	4
indo	4
industrial	4
ingarden	4
instytut	4
inter	4
istituto	4
italiano	4
iv	4
jezik	4
jung	4
karadzic	4
kelly	4
klinger	4
knight	4
koninklijke	4
kraus	4
laforgue	4
lamartine	4
lan	4
langues	4
larra	4
laval	4
lechner	4
lehmann	4
leiden	4
leningrad	4
leonard	4
leopardi	4
lessing	4
levi	4
levin	4
libraries	4
lie	4
likhachev	4
limba	4
lin	4
linguistische	4
litteraire	4
litterature	4
ljungquist	4
lord	4
louvain	4
ludwig	4
lyric	4
madison	4
malraux	4
man	4
marchand	4
marino	4
mason	4
mauriac	4
mayakovsky	4
mazur	4
mendelssohn	4
metaphor	4
mexican	4
milan	4
mill	4
minne	4
mitchell	4
modernes	4
moll	4
montes	4
morris	4
moser	4
nederlandse	4
neueren	4
nouveau	4
novels	4
now	4
nueva	4
olsen	4
opera	4
oskar	4
otto	4
par	4
pardo	4
pasternak	4
paz	4
pedersen	4
peret	4
periodicals	4
petrarchan	4
philologica	4
phonetics	4
pierre	4
ponte	4
popovic	4
porta	4
prado	4
proceedings	4
psycholinguistics	4
pycckoro	4
raymond	4
recherche	4
reformation	4
regional	4
retif	4
richardson	4
rico	4
riviere	4
robinet	4
robinson	4
rocy	4
rodopi	4
romane	4
romanische	4
romantics	4
rubio	4
sad	4
saga	4
salinas	4
sand	4
sar	4
scandinavia	4
schnabel	4
sea	4
senancour	4
seneca	4
serra	4
serrano	4
si	4
slovenska	4
societe	4
state	4
stein	4
stephan	4
strasbourg	4
studie	4
symbol	4
taal	4
texte	4
tidskrift	4
tobin	4
tocy	4
toe	4
toronto	4
torre	4
transactions	4
travaux	4
twentieth	4
universita	4
uppsala	4
valera	4
vereins	4
verga	4
vida	4
viii	4
washington	4
western	4
wissen	4
women	4
wort	4
wydawnictwo	4
xi	4
xiii	4
xviii	4
ye	4
yearbook	4
yiehbie	4
za	4
zu	4
188	3
1970	3
1972	3
212	3
402	3
502	3
607	3
819	3
ab	3
abrams	3
accademia	3
adultery	3
aevum	3
aguirre	3
ah	3
aires	3
akad	3
albert	3
aleixandre	3
